Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label,results,src_port,dst_port,protocol,src_private,dst_private,credit_income_ratio,annuity_income_ratio,goods_income_ratio,followers_log,followers_neg
169.45.248.108-10.42.0.151-5222-55041-6,108893,38,400,Cash loans,F,135000.0,900000.0,29164.5,900000.0,Working,Married,0,0,5222,55041,6,False,True,6.666617284316413,0.21603173309827334,6.666617284316413,5.993961427306569,0
10.42.0.211-66.231.239.124-34823-80-6,108894,36,1960,Cash loans,F,117000.0,604413.0,21838.5,459000.0,Working,Married,1,1,34823,80,6,True,False,5.16587892411176,0.18665225083546294,3.9230433927915147,7.581209826196346,0
10.42.0.211-66.198.24.253-44750-80-6,108895,29,930,Cash loans,M,56250.0,225000.0,12694.5,225000.0,Pensioner,Married,1,1,44750,80,6,True,False,3.999928890153064,0.22567598798243588,3.999928890153064,6.836259277277067,0
10.42.0.151-10.42.0.1-2199-53-17,108896,45,1080,Cash loans,F,135000.0,679500.0,52713.0,679500.0,Working,Married,1,1,2199,53,17,True,True,5.033296049658891,0.39046377434241225,5.033296049658891,6.985641817639208,0
172.217.10.67-10.42.0.42-443-60135-6,108897,37,500,Cash loans,F,112500.0,630000.0,26689.5,630000.0,Working,Separated,0,0,443,60135,6,False,True,5.599950222664687,0.23723789121874472,5.599950222664687,6.2166061010848646,0
219.142.78.162-10.42.0.42-80-60070-6,108898,50,400,Cash loans,M,405000.0,900000.0,94639.5,900000.0,Working,Married,1,1,80,60070,6,False,True,2.2222167352673203,0.23367720079703508,2.2222167352673203,5.993961427306569,0
10.42.0.151-10.42.0.1-57610-53-17,108899,29,400,Cash loans,F,166500.0,593010.0,19260.0,495000.0,Working,Married,0,0,57610,53,17,True,True,3.5616002306292454,0.11567498093104546,2.9729551173866824,5.993961427306569,0
10.42.0.1-10.42.0.42-53-56085-17,108900,30,2776,Cash loans,F,135000.0,1723500.0,43542.0,1723500.0,State servant,Single / not married,1,1,53,56085,17,True,True,12.76657209946593,0.32253094421522804,12.76657209946593,7.9291264873067995,0
10.42.0.151-121.12.98.63-48558-80-6,108902,31,-985,Cash loans,F,180000.0,1288350.0,37800.0,1125000.0,Working,Separated,1,1,48558,80,6,True,False,7.15746023633202,0.20999883333981478,6.249965277970678,0.0,1
202.77.129.150-10.42.0.42-80-36066-6,108903,36,400,Cash loans,F,103500.0,630000.0,16618.5,630000.0,Pensioner,Married,0,0,80,36066,6,False,True,6.086897711133226,0.16056366605153574,6.086897711133226,5.993961427306569,0
220.243.219.55-10.42.0.42-80-37180-6,108904,26,2306,Revolving loans,M,81000.0,180000.0,9000.0,180000.0,Working,Civil marriage,1,1,80,37180,6,False,True,2.2221947877186703,0.1111097393859335,2.2221947877186703,7.7437032581737535,0
10.42.0.211-10.42.0.1-34188-53-17,108905,30,1140,Cash loans,M,225000.0,526491.0,23319.0,454500.0,Commercial associate,Married,0,0,34188,53,17,True,True,2.339949600223999,0.10363953937982498,2.0199910222621233,7.039660349862076,0
205.185.216.42-10.42.0.211-80-33404-6,108906,39,1157,Cash loans,M,382500.0,2925000.0,73944.0,2925000.0,Commercial associate,Civil marriage,1,1,80,33404,6,False,True,7.647038831271029,0.19331714165453162,7.647038831271029,7.05444965813294,0
172.217.3.99-10.42.0.42-443-56186-6,108907,57,1090,Cash loans,M,135000.0,207306.0,11376.0,148500.0,Pensioner,Civil marriage,1,1,443,56186,6,False,True,1.5355886252694424,0.08426604247375945,1.099991851912208,6.994849985833071,0
10.42.0.151-10.42.0.1-64288-53-17,108909,33,-1590,Cash loans,F,225000.0,1078200.0,31653.0,900000.0,Working,Civil marriage,1,1,64288,53,17,True,True,4.791978702316879,0.14067937475833442,3.999982222301234,0.0,1
10.42.0.42-64.71.142.95-50107-80-6,108911,37,1680,Cash loans,F,135000.0,521280.0,31630.5,450000.0,Working,Married,0,0,50107,80,6,True,False,3.861304731076066,0.23429826445730031,3.3333086421582063,7.427144133408616,0
10.42.0.42-104.244.43.163-43373-443-6,108912,31,1640,Cash loans,M,90000.0,184500.0,12460.5,184500.0,Working,Married,0,0,43373,443,6,True,False,2.049977222475306,0.13844846168375907,2.049977222475306,7.403061091090091,0
172.217.10.142-10.42.0.151-443-57046-6,108913,46,400,Revolving loans,M,180000.0,450000.0,22500.0,,Working,Single / not married,0,0,443,57046,6,False,True,2.4999861111882713,0.12499930555941356,,5.993961427306569,0
192.229.173.173-10.42.0.211-80-34762-6,108914,31,1590,Cash loans,F,94500.0,220500.0,8977.5,220500.0,Working,Single / not married,1,1,80,34762,6,False,True,2.3333086422365903,0.09499899471963259,2.3333086422365903,7.372118028337787,0
10.42.0.211-31.13.71.36-49297-443-6,108915,36,250,Cash loans,F,202500.0,1350000.0,53541.0,1350000.0,Working,Widow,1,1,49297,443,6,True,False,6.666633745018543,0.2643986943274354,6.666633745018543,5.5254529391317835,0
172.217.10.14-10.42.0.151-443-42836-6,108916,35,3825,Cash loans,F,121500.0,472500.0,15241.5,472500.0,Working,Married,1,1,443,42836,6,False,True,3.8888568818363636,0.1254434119883787,3.8888568818363636,8.249575150000199,0
10.42.0.151-42.236.126.162-44414-80-6,108917,29,1090,Cash loans,F,225000.0,640764.0,20799.0,459000.0,Working,Married,0,0,44414,80,6,True,False,2.8478273429895866,0.09243958915738153,2.0399909333736295,6.994849985833071,0
198.11.136.24-10.42.0.211-443-52591-6,108918,39,1380,Cash loans,F,135000.0,781920.0,25969.5,675000.0,State servant,Civil marriage,1,1,443,52591,6,False,True,5.791957096614099,0.1923652417389501,4.9999629632373095,7.2305631534092925,0
10.42.0.42-23.217.155.120-47349-80-6,108919,35,500,Cash loans,F,112500.0,1484793.0,61407.0,1386000.0,Pensioner,Married,1,1,47349,80,6,True,False,13.198042684065031,0.5458351481320166,12.319890489862312,6.2166061010848646,0
10.42.0.42-58.220.11.230-45789-80-6,108921,30,50,Cash loans,F,382500.0,877500.0,34281.0,877500.0,Commercial associate,Married,1,1,45789,80,6,True,False,2.2941116493813087,0.08962329510249646,2.2941116493813087,3.9318256327243257,0
10.42.0.211-104.192.108.27-53860-80-6,108923,39,500,Cash loans,M,180000.0,382500.0,25560.0,382500.0,Working,Married,1,1,53860,80,6,True,False,2.1249881945100304,0.1419992111154938,2.1249881945100304,6.2166061010848646,0
172.217.3.36-10.42.0.211-443-58058-6,108924,30,2460,Cash loans,F,103500.0,770913.0,22540.5,643500.0,Pensioner,Married,1,1,443,58058,6,False,True,7.448362817750553,0.21778050453618805,6.217331233514652,7.8083230503910555,0
10.42.0.151-31.13.80.5-50112-443-6,108925,30,500,Cash loans,F,67500.0,942300.0,34749.0,675000.0,Working,Married,1,1,50112,443,6,True,False,13.959793188249064,0.5147923734463193,9.999851854046607,6.2166061010848646,0
10.42.0.151-10.42.0.1-11117-53-17,108926,28,4422,Cash loans,F,112500.0,566055.0,16222.5,472500.0,Pensioner,Married,1,1,11117,53,17,True,True,5.031555275064222,0.1441987182336157,4.199962666998515,8.394573477868327,0
192.229.173.173-10.42.0.211-443-58669-6,108927,49,400,Cash loans,M,67500.0,106974.0,10548.0,94500.0,Working,Married,1,1,443,58669,6,False,True,1.5847765218293062,0.15626435163923497,1.399979259566525,5.993961427306569,0
10.42.0.42-104.192.110.245-39438-80-6,108928,30,15587,Cash loans,F,180000.0,911079.0,26239.5,760500.0,Commercial associate,Single / not married,1,1,39438,80,6,True,False,5.061521880433998,0.1457741901433881,4.224976527908178,9.6542566664586,0
224.0.0.251-10.42.0.1-5353-5353-17,108931,57,400,Cash loans,F,121500.0,1293502.5,35698.5,1129500.0,Pensioner,Married,1,1,5353,5353,17,False,True,10.646023489518605,0.29381239660578923,9.296219784199307,5.993961427306569,0
239.255.255.250-10.42.0.1-1900-51163-17,108932,32,400,Cash loans,F,126000.0,900000.0,26316.0,900000.0,Working,Married,1,1,1900,51163,17,False,True,7.142800453964651,0.2088554852739264,7.142800453964651,5.993961427306569,0
10.42.0.211-52.0.93.246-45775-443-6,108933,29,1910,Cash loans,F,112500.0,679500.0,45724.5,679500.0,Working,Married,1,1,45775,443,6,True,False,6.039946311588341,0.4064363872321135,6.039946311588341,7.555381944240273,0
10.42.0.211-10.42.0.1-32370-53-17,108934,43,1127,Cash loans,F,180000.0,733176.0,27063.0,612000.0,Working,Separated,1,1,32370,53,17,True,True,4.073177371236826,0.15034916472686263,3.3999811112160487,7.028201432058005,0
10.42.0.211-31.13.80.5-57399-443-6,108935,31,1000,Cash loans,F,90000.0,76500.0,7582.5,76500.0,Pensioner,Single / not married,1,1,57399,443,6,True,False,0.8499905556604926,0.08424906389929,0.8499905556604926,6.90875477931522,0
169.45.210.68-10.42.0.151-443-48533-6,108936,24,1640,Cash loans,F,243000.0,299772.0,20160.0,247500.0,Commercial associate,Civil marriage,1,1,443,48533,6,False,True,1.2336245529853787,0.08296262155299773,1.0185143271015347,7.403061091090091,0
172.217.2.174-10.42.0.151-443-46738-6,108939,31,1090,Cash loans,F,220500.0,948816.0,27873.0,792000.0,Working,Civil marriage,1,1,443,46738,6,False,True,4.303000893419984,0.12640758998825402,3.591820445258752,6.994849985833071,0
10.42.0.151-10.42.0.1-20743-53-17,108940,30,1280,Cash loans,F,72000.0,225000.0,16371.0,225000.0,Working,Married,0,0,20743,53,17,True,True,3.12495659782503,0.22737184205774918,3.12495659782503,7.155396301896734,0
10.42.0.211-10.42.0.1-16263-53-17,108941,38,1640,Cash loans,F,301500.0,545040.0,26640.0,450000.0,Commercial associate,Single / not married,1,1,16263,53,17,True,True,1.8077551981585467,0.08835791589414298,1.4925323630767393,7.403061091090091,0
174.35.73.107-10.42.0.211-80-50071-6,108942,30,1040,Cash loans,M,193500.0,816660.0,23535.0,585000.0,Commercial associate,Separated,1,1,80,50071,6,False,True,4.220443305202557,0.12162727841199787,3.0232401899731784,6.947937068614969,0
10.42.0.211-10.42.0.1-5457-53-17,108944,35,500,Cash loans,F,180000.0,900000.0,26446.5,900000.0,Pensioner,Single / not married,1,1,5457,53,17,True,True,4.999972222376543,0.1469241837545347,4.999972222376543,6.2166061010848646,0
206.126.112.140-10.42.0.211-443-41435-6,108945,48,400,Cash loans,F,112500.0,770292.0,32764.5,688500.0,Pensioner,Married,0,0,443,41435,6,False,True,6.846979137963218,0.29123741122301133,6.119945600483551,5.993961427306569,0
182.22.25.124-10.42.0.151-80-38536-6,108946,42,433,Cash loans,F,180000.0,247275.0,19417.5,225000.0,Commercial associate,Married,1,1,80,38536,6,False,True,1.373742368097955,0.1078744006977739,1.2499930555941356,6.073044534100405,0
10.42.0.1-10.42.0.42-53-53782-17,108947,38,1540,Cash loans,F,90000.0,450000.0,20979.0,450000.0,Working,Married,1,1,53,53782,17,True,True,4.999944445061722,0.23309741002877746,4.999944445061722,7.340186835320115,0
10.42.0.42-31.13.80.5-35137-443-6,108949,27,-400,Cash loans,M,270000.0,1260000.0,33237.0,1260000.0,Pensioner,Married,0,0,35137,443,6,True,False,4.666649382780064,0.12309954407576268,4.666649382780064,0.0,1
182.22.67.103-10.42.0.211-443-41835-6,108950,42,1190,Cash loans,F,135000.0,781920.0,43789.5,675000.0,State servant,Married,0,0,443,41835,6,False,True,5.791957096614099,0.32436426396841506,4.9999629632373095,7.0825485693553,0
172.217.10.42-10.42.0.151-443-50352-6,108951,30,9290,Cash loans,M,225000.0,314100.0,21375.0,225000.0,Working,Single / not married,1,1,443,50352,6,False,True,1.3959937955831307,0.09499957777965432,0.9999955555753085,9.136801468641313,0
10.42.0.211-10.42.0.1-41064-53-17,108952,34,400,Cash loans,F,90000.0,1125000.0,35455.5,1125000.0,Pensioner,Married,1,1,41064,53,17,True,True,12.499861112654305,0.39394562282641304,12.499861112654305,5.993961427306569,0
10.42.0.151-104.192.110.245-49042-443-6,108954,35,550,Cash loans,F,126000.0,640080.0,31261.5,450000.0,Working,Single / not married,1,1,49042,443,6,True,False,5.07995968285966,0.24810517376846217,3.5714002269823255,6.311734809152915,0
10.42.0.151-23.199.25.36-48977-80-6,108955,26,2450,Revolving loans,M,180000.0,180000.0,9000.0,180000.0,Working,Married,1,1,48977,80,6,True,False,0.9999944444753085,0.049999722223765426,0.9999944444753085,7.804251383528112,0
172.217.10.10-10.42.0.42-443-60262-6,108957,35,400,Revolving loans,F,225000.0,450000.0,22500.0,450000.0,Working,Married,1,1,443,60262,6,False,True,1.999991111150617,0.09999955555753086,1.999991111150617,5.993961427306569,0
172.217.10.14-10.42.0.211-443-35023-6,108958,31,250,Cash loans,F,67500.0,281493.0,11925.0,243000.0,Pensioner,Widow,0,0,443,35023,6,False,True,4.1702048858535425,0.17666404942149005,3.5999466674567784,5.5254529391317835,0
172.217.10.99-10.42.0.42-443-35183-6,108959,34,850,Cash loans,M,225000.0,225000.0,24363.0,225000.0,Commercial associate,Single / not married,1,1,443,35183,6,False,True,0.9999955555753085,0.10827951875769441,0.9999955555753085,6.7464121285733745,0
202.77.129.230-10.42.0.211-80-57366-6,108960,24,1000,Cash loans,F,216000.0,225000.0,12334.5,225000.0,Commercial associate,Married,1,1,80,57366,6,False,True,1.041661844158129,0.057103902296748624,1.041661844158129,6.90875477931522,0
10.42.0.42-66.231.239.95-54587-443-6,108961,27,1040,Cash loans,F,108000.0,916470.0,26928.0,765000.0,Pensioner,Married,0,0,54587,443,6,True,False,8.485754761529986,0.24933102471273413,7.083267747520856,6.947937068614969,0
10.42.0.211-104.97.95.172-39571-80-6,108962,33,2650,Cash loans,F,121500.0,824823.0,29353.5,688500.0,Commercial associate,Married,1,1,39571,80,6,True,False,6.788610793326804,0.2415906041925581,5.666620027818701,7.8826922062890254,0
10.42.0.151-54.239.17.112-46717-443-6,108963,43,400,Revolving loans,F,270000.0,1350000.0,67500.0,1350000.0,Pensioner,Married,1,1,46717,443,6,True,False,4.999981481550068,0.2499990740775034,4.999981481550068,5.993961427306569,0
172.217.6.234-10.42.0.211-443-50395-6,108964,35,1280,Cash loans,F,81000.0,337500.0,11097.0,337500.0,Working,Married,1,1,443,50395,6,False,True,4.166615226972507,0.136998308662856,4.166615226972507,7.155396301896734,0
180.149.136.194-10.42.0.211-443-35864-6,108966,30,0,Cash loans,M,315000.0,720000.0,25636.5,720000.0,Working,Single / not married,0,0,443,35864,6,False,True,2.2857070295014936,0.08138545591918755,2.2857070295014936,0.0,0
202.77.129.146-10.42.0.211-80-52225-6,108967,31,500,Cash loans,M,180000.0,746280.0,54436.5,675000.0,Working,Married,0,0,80,52225,6,False,True,4.145976966794629,0.3024233198704452,3.7499791667824067,6.2166061010848646,0
10.42.0.211-64.71.142.120-55480-443-6,108968,28,400,Revolving loans,F,225000.0,180000.0,9000.0,180000.0,Working,Married,1,1,55480,443,6,True,False,0.7999964444602469,0.03999982222301234,0.7999964444602469,5.993961427306569,0
198.11.190.8-10.42.0.42-443-51821-6,108969,32,3629,Cash loans,F,90000.0,900000.0,26316.0,900000.0,Working,Married,1,1,443,51821,6,False,True,9.999888890123444,0.2923967511472095,9.999888890123444,8.196987927258897,0
10.42.0.42-123.125.29.220-57821-80-6,108970,48,400,Cash loans,F,270000.0,1185120.0,42696.0,900000.0,Commercial associate,Widow,1,1,57821,80,6,True,False,4.38931707660342,0.15813274765649016,3.3333209877000454,5.993961427306569,0
172.217.10.4-10.42.0.211-443-47949-6,108971,36,500,Cash loans,M,540000.0,497520.0,52920.0,450000.0,Working,Married,1,1,443,47949,6,False,True,0.9213316271636534,0.0979998185188546,0.8333317901263145,6.2166061010848646,0
172.217.3.106-10.42.0.151-443-34023-6,108972,27,1390,Cash loans,M,135000.0,654498.0,27859.5,585000.0,Commercial associate,Married,1,1,443,34023,6,False,True,4.848097421500581,0.20636513803601456,4.333301234805668,7.237778191923443,0
10.42.0.211-10.42.0.1-42820-53-17,108973,34,400,Cash loans,F,90000.0,495000.0,50719.5,495000.0,Commercial associate,Married,0,0,42820,53,17,True,True,5.499938889567893,0.5635437384029066,5.499938889567893,5.993961427306569,0
172.217.12.202-10.42.0.42-443-37751-6,108974,31,1152,Cash loans,M,157500.0,450000.0,30204.0,450000.0,Working,Civil marriage,1,1,443,37751,6,False,True,2.8571247166684657,0.1917702109827874,2.8571247166684657,7.050122520269059,0
10.42.0.211-64.71.142.124-41094-80-6,108975,35,1090,Cash loans,F,234000.0,837000.0,33192.0,837000.0,State servant,Married,0,0,41094,80,6,True,False,3.576907790992346,0.14184554766859972,3.576907790992346,6.994849985833071,0
183.79.248.124-10.42.0.211-443-40412-6,108976,32,1390,Cash loans,F,225000.0,1223010.0,51948.0,1125000.0,Commercial associate,Married,1,1,443,40412,6,False,True,5.435575841885147,0.23087897387122724,4.999977777876543,7.237778191923443,0
10.42.0.211-104.244.43.3-40767-443-6,108977,28,400,Cash loans,M,144000.0,755190.0,52690.5,675000.0,Commercial associate,Married,1,1,40767,443,6,True,False,5.244338580982077,0.3659037090020208,4.687467448142721,5.993961427306569,0
157.55.56.174-10.42.0.211-40022-60774-17,108978,35,1390,Cash loans,F,135000.0,942300.0,30528.0,675000.0,Commercial associate,Separated,0,0,40022,60774,17,False,True,6.979948296679284,0.22613165828401272,4.9999629632373095,7.237778191923443,0
192.229.163.180-10.42.0.42-443-36581-6,108979,43,750,Cash loans,F,360000.0,1193580.0,34897.5,855000.0,Commercial associate,Married,1,1,443,36581,6,False,True,3.31549079030336,0.09693723072991464,2.3749934027961035,6.621405651764134,0
10.42.0.151-31.13.71.37-39032-443-6,108980,32,750,Cash loans,F,94500.0,900000.0,29875.5,900000.0,Working,Married,0,0,39032,443,6,True,False,9.523708743822816,0.3161395117511984,9.523708743822816,6.621405651764134,0
10.42.0.151-10.42.0.1-10830-53-17,108981,28,500,Cash loans,M,72000.0,808650.0,26217.0,675000.0,Pensioner,Civil marriage,0,0,10830,53,17,True,True,11.231094012583158,0.3641199427785725,9.37486979347509,6.2166061010848646,0
183.79.17.107-10.42.0.211-443-58468-6,108982,36,400,Cash loans,M,112500.0,292500.0,11268.0,292500.0,Working,Married,0,0,443,58468,6,False,True,2.5999768890943193,0.1001591096968027,2.5999768890943193,5.993961427306569,0
192.229.173.173-10.42.0.42-80-51441-6,108983,34,750,Cash loans,F,216630.0,469152.0,17869.5,405000.0,Commercial associate,Married,1,1,80,51441,6,False,True,2.165673426240935,0.08248819421043156,1.8695385240339564,6.621405651764134,0
10.42.0.151-10.42.0.1-25021-53-17,108984,35,500,Cash loans,F,67500.0,126000.0,5467.5,126000.0,Pensioner,Married,1,1,25021,53,17,True,True,1.8666390127553665,0.08099880001777751,1.8666390127553665,6.2166061010848646,0
10.42.0.151-52.197.242.223-35496-443-6,108988,49,500,Cash loans,M,225000.0,474048.0,24948.0,360000.0,State servant,Married,1,1,35496,443,6,True,False,2.1068706361305063,0.11087950720219021,1.5999928889204937,6.2166061010848646,0
172.217.11.14-10.42.0.151-443-54811-6,108989,59,400,Cash loans,M,67500.0,269550.0,14751.0,225000.0,Pensioner,Single / not married,1,1,443,54811,6,False,True,3.9932741737159447,0.21853009585043184,3.333283951348869,5.993961427306569,0
172.217.6.206-10.42.0.151-443-56480-6,108992,29,1190,Cash loans,F,135000.0,225000.0,23872.5,225000.0,Working,Civil marriage,0,0,443,56480,6,False,True,1.6666543210791032,0.17683202346649285,1.6666543210791032,7.0825485693553,0
239.255.255.250-10.42.0.1-1900-39259-17,108994,36,1000,Cash loans,F,270000.0,216000.0,13342.5,216000.0,Pensioner,Married,0,0,1900,39259,17,False,True,0.799997037048011,0.04941648364265318,0.799997037048011,6.90875477931522,0
10.42.0.151-10.42.0.1-55428-53-17,108995,42,400,Cash loans,F,67500.0,781920.0,34573.5,675000.0,Pensioner,Married,0,0,55428,53,17,True,True,11.58382838772759,0.5121924119642672,9.999851854046607,5.993961427306569,0
10.42.0.211-52.84.26.207-34871-443-6,108996,32,400,Cash loans,F,157500.0,417024.0,20191.5,360000.0,Commercial associate,Married,1,1,34871,443,6,True,False,2.6477546174310005,0.12819918603691405,2.2856997733347724,5.993961427306569,0
