Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label
10.42.0.211-10.42.0.1-53150-53-17,109054,55,500,Cash loans,F,162000,521280,40468.5,450000,Pensioner,Married,1
10.42.0.211-10.42.0.1-47058-53-17,109055,28,500,Cash loans,F,103500,450000,21888,450000,Working,Separated,0
172.217.6.202-10.42.0.42-443-49463-6,109056,37,1000,Cash loans,F,94500,315000,15448.5,315000,Working,Married,0
172.217.12.174-10.42.0.151-443-36981-6,109057,34,400,Cash loans,M,193500,1035000,37174.5,1035000,Commercial associate,Married,0
172.217.3.110-10.42.0.211-80-46483-6,109058,32,400,Cash loans,F,135000,314055,16033.5,238500,Working,Separated,1
180.163.15.184-10.42.0.151-80-56666-6,109059,31,400,Cash loans,F,360000,1288350,41692.5,1125000,Commercial associate,Married,0
183.79.248.124-10.42.0.211-443-40388-6,109060,55,400,Cash loans,M,112500,755190,36328.5,675000,Working,Single / not married,1
172.217.10.110-10.42.0.151-443-50917-6,109061,40,1131,Cash loans,F,270000,1223010,48631.5,1125000,State servant,Widow,0
183.79.249.252-10.42.0.211-80-35055-6,109062,47,400,Cash loans,F,157500,557005.5,24664.5,423000,Working,Single / not married,1
10.42.0.211-52.84.143.156-35172-443-6,109063,40,3725,Cash loans,M,202500,835380,35523,675000,Commercial associate,Single / not married,1
182.22.25.252-10.42.0.211-443-38360-6,109065,42,7107,Cash loans,F,157500,675000,22437,675000,Working,Single / not married,0
172.217.11.13-10.42.0.151-443-59852-6,109066,34,693,Cash loans,M,135000,592479,39591,549000,Commercial associate,Single / not married,0
10.42.0.151-87.240.165.80-48625-80-6,109067,30,500,Cash loans,F,76500,247275,16227,225000,Commercial associate,Married,0
10.42.0.151-52.41.146.210-56298-443-6,109068,39,1190,Cash loans,F,67500,158256,12555,144000,Commercial associate,Married,0
172.217.11.42-10.42.0.151-443-42786-6,109069,24,500,Cash loans,F,351000,1288350,37800,1125000,Working,Widow,1
10.42.0.151-10.42.0.1-23926-53-17,109070,30,1540,Cash loans,F,157500,326439,16006.5,229500,Working,Married,0
180.76.172.9-10.42.0.211-80-51000-6,109071,50,4002,Cash loans,F,76500,508495.5,20164.5,454500,Pensioner,Married,0
172.217.6.234-10.42.0.151-443-57015-6,109072,29,3150,Revolving loans,M,135000,270000,13500,270000,Working,Married,0
10.42.0.42-52.84.1.59-42146-443-6,109073,31,13490,Cash loans,M,360000,1732500,45832.5,1732500,Commercial associate,Married,0
172.217.12.206-10.42.0.42-80-45954-6,109074,35,435,Cash loans,F,180000,299250,8703,225000,Working,Civil marriage,1
180.149.153.234-10.42.0.42-80-56983-6,109075,41,2450,Cash loans,F,135000,486000,15678,486000,Commercial associate,Civil marriage,1
10.42.0.211-54.192.38.171-56439-443-6,109076,23,500,Revolving loans,F,67500,202500,10125,202500,Pensioner,Married,1
172.217.12.129-10.42.0.211-443-43132-6,109077,34,4227,Cash loans,F,63000,270000,17383.5,270000,Pensioner,Married,0
216.58.218.227-10.42.0.42-443-53472-6,109078,50,1630,Cash loans,M,180000,582804,24822,463500,Working,Civil marriage,0
174.35.73.135-10.42.0.211-80-45665-6,109079,28,1280,Cash loans,M,157500,215865,25749,202500,Working,Married,0
10.42.0.211-52.84.29.134-44447-443-6,109080,27,650,Cash loans,F,67500,405000,20677.5,405000,Working,Single / not married,0
10.42.0.211-10.42.0.1-9546-53-17,109081,35,640,Cash loans,F,225000,514777.5,27553.5,477000,Working,Civil marriage,0
222.73.28.96-10.42.0.42-80-56164-6,109082,49,50,Cash loans,F,112500,663093,21519,553500,Commercial associate,Widow,0
203.90.242.126-10.42.0.211-443-43301-6,109083,33,1170,Cash loans,M,405000,1133748,32490,990000,Commercial associate,Civil marriage,1
10.42.0.211-54.192.36.192-42888-443-6,109085,26,500,Cash loans,F,180000,288994.5,26874,274500,Pensioner,Widow,0
183.57.48.84-10.42.0.151-80-42112-6,109087,32,920,Cash loans,F,265500,720000,39190.5,720000,Working,Married,1
172.217.12.170-10.42.0.211-443-57321-6,109088,27,1480,Cash loans,M,180000,1125000,32895,1125000,Working,Married,1
10.42.0.151-119.146.74.32-38602-443-6,109089,28,1320,Cash loans,F,121500,675000,19737,675000,Commercial associate,Married,1
180.149.136.194-10.42.0.211-80-40956-6,109090,32,400,Cash loans,M,135000,343800,13090.5,225000,Working,Single / not married,1
10.42.0.211-10.42.0.1-26065-53-17,109091,41,1350,Cash loans,M,225000,755190,38686.5,675000,Working,Single / not married,1
10.42.0.1-10.42.0.42-53-7788-17,109094,37,1181,Cash loans,M,90000,285723,21492,238500,Working,Married,0
203.205.158.61-10.42.0.151-80-44155-6,109095,36,1350,Cash loans,F,126000,835380,33259.5,675000,Commercial associate,Single / not married,1
10.42.0.211-64.71.142.124-48061-443-6,109096,26,1830,Cash loans,M,99000,283419,13783.5,234000,Working,Married,0
172.217.3.99-10.42.0.42-443-33913-6,109097,31,1270,Cash loans,M,225000,1035000,27432,1035000,Working,Married,0
172.217.10.46-10.42.0.151-443-47932-6,109098,38,500,Cash loans,M,135000,299772,17338.5,247500,Working,Single / not married,0
10.42.0.42-113.108.216.233-57679-80-6,109099,31,2870,Cash loans,F,90000,755190,33394.5,675000,Working,Married,1
10.42.0.42-47.89.69.217-46950-80-6,109102,31,1020,Cash loans,F,108000,544491,17694,454500,Working,Widow,0
208.80.154.224-10.42.0.211-80-44731-6,109103,30,1790,Cash loans,F,157500,865953,33111,774000,Working,Married,1
10.42.0.211-106.11.14.99-50673-443-6,109104,29,2904,Cash loans,F,135000,463500,19008,463500,Pensioner,Civil marriage,1
172.217.10.78-10.42.0.151-443-60751-6,109105,34,2000,Cash loans,F,234000,1125000,39987,1125000,Commercial associate,Married,1
10.42.0.211-10.42.0.1-4558-53-17,109106,27,400,Cash loans,M,270000,450000,22018.5,450000,Working,Married,0
172.217.12.170-10.42.0.151-443-37088-6,109107,30,1593,Cash loans,F,90000,700830,22738.5,585000,Working,Married,1
10.42.0.42-95.213.11.133-51708-80-6,109108,34,-413,Cash loans,F,180000,518562,25078.5,463500,Working,Single / not married,1
8.0.6.4-8.6.0.1-0-0-0,109109,44,7017,Cash loans,F,81000,373941,24723,346500,Working,Widow,0
183.79.250.251-10.42.0.211-443-54366-6,109111,25,-400,Cash loans,F,90000,225000,18040.5,225000,Working,Single / not married,1
172.217.11.42-10.42.0.42-443-58728-6,109112,20,-56947,Cash loans,F,121500,545040,26640,450000,Working,Married,0
172.217.10.10-10.42.0.211-443-59822-6,109113,49,500,Cash loans,F,58500,203760,11826,180000,Working,Married,1
192.229.173.136-10.42.0.42-443-58073-6,109115,37,2800,Cash loans,F,90000,454500,20151,454500,Pensioner,Married,0
10.42.0.42-119.146.74.34-33231-80-6,109116,45,1593,Cash loans,F,112500,480060,18225,337500,Working,Civil marriage,0
10.42.0.211-64.71.142.124-42996-443-6,109117,28,600,Cash loans,M,81000,269550,14751,225000,Working,Single / not married,0
182.22.31.124-10.42.0.211-443-57820-6,109118,47,1593,Cash loans,M,270000,473760,53581.5,450000,Commercial associate,Married,1
172.217.10.138-10.42.0.42-443-45730-6,109119,32,400,Cash loans,F,90000,195543,10111.5,148500,Working,Married,1
10.42.0.211-77.234.42.92-55261-443-6,109120,50,1280,Cash loans,F,153000,761067,25150.5,657000,Pensioner,Widow,0
10.42.0.211-106.11.94.1-53972-443-6,109121,34,1040,Cash loans,F,180000,755190,29677.5,675000,Pensioner,Married,1
180.149.136.194-10.42.0.211-443-42461-6,109122,28,1000,Revolving loans,F,112500,135000,6750,135000,Working,Single / not married,1
10.42.0.211-106.39.169.66-46234-80-6,109123,39,1593,Cash loans,F,51750,203760,11506.5,180000,Pensioner,Widow,1
10.42.0.151-31.13.80.5-47937-443-6,109124,36,500,Cash loans,F,180000,432000,34258.5,432000,Working,Married,1
203.205.158.52-10.42.0.151-80-57086-6,109125,27,1593,Cash loans,F,247500,331834.5,14746.5,252000,Working,Married,0
10.42.0.42-52.8.165.87-39053-443-6,109127,30,500,Cash loans,M,202500,189621,12802.5,144000,Working,Married,0
162.208.22.39-10.42.0.151-443-46745-6,109128,32,10385,Cash loans,M,234000,450000,50895,450000,Working,Single / not married,0
10.42.0.151-10.42.0.1-24080-53-17,109129,29,250,Cash loans,M,79200,675000,17937,675000,Working,Married,1
10.42.0.1-10.42.0.42-53-27101-17,109130,27,400,Cash loans,F,288000,1125000,32895,1125000,Commercial associate,Married,0
172.217.12.202-10.42.0.151-443-58805-6,109131,20,400,Cash loans,F,130500,545040,25407,450000,Working,Single / not married,0
10.42.0.211-115.239.210.141-58054-443-6,109132,25,600,Cash loans,M,180000,254700,27153,225000,Working,Single / not married,1
157.240.2.36-10.42.0.211-443-58648-6,109133,35,1937,Cash loans,F,121500,679500,27076.5,679500,Pensioner,Married,1
10.42.0.211-10.42.0.1-40963-53-17,109134,50,500,Cash loans,M,157500,312768,13905,270000,Working,Married,1
10.42.0.211-101.69.121.110-44637-80-6,109135,41,250,Cash loans,F,135000,544491,16695,454500,Pensioner,Married,0
10.42.0.151-10.42.0.1-21527-53-17,109136,28,250,Cash loans,F,85500,76410,7686,67500,Working,Separated,1
10.42.0.211-54.243.160.133-43186-443-6,109137,54,400,Cash loans,F,162000,1338354,51106.5,1147500,Working,Married,0
10.42.0.211-10.42.0.1-61586-53-17,109138,35,500,Cash loans,F,135000,679500,36202.5,679500,Working,Separated,0
203.205.158.62-10.42.0.151-80-43152-6,109139,38,250,Revolving loans,F,135000,1350000,67500,1350000,Commercial associate,Married,0
10.42.0.151-104.244.42.65-44861-80-6,109140,31,400,Cash loans,F,90000,95940,9958.5,90000,Working,Widow,1
172.217.10.10-10.42.0.151-443-60489-6,109141,34,500,Cash loans,F,90000,257391,27850.5,238500,Working,Married,0
172.217.12.202-10.42.0.211-443-60740-6,109142,26,800,Cash loans,F,157500,841500,33502.5,841500,Commercial associate,Married,0
198.11.188.75-10.42.0.151-443-38415-6,109143,34,400,Revolving loans,M,360000,1237500,61875,1237500,Working,Married,1
10.42.0.211-64.71.142.125-37520-443-6,109144,27,28748,Cash loans,M,180000,1546020,45333,1350000,Working,Married,0
10.42.0.42-104.193.88.109-50588-80-6,109145,32,400,Cash loans,F,225000,900000,40671,900000,Working,Single / not married,1
10.42.0.211-66.102.255.61-35485-443-6,109146,34,433,Cash loans,F,112500,675000,20596.5,675000,Working,Widow,0
10.42.0.42-31.13.80.5-36706-443-6,109147,30,400,Cash loans,F,135000,1174005,78903,1125000,Working,Married,1
10.42.0.1-10.42.0.42-53-12083-17,109148,46,1442,Revolving loans,M,135000,180000,9000,180000,Working,Single / not married,1
10.42.0.211-66.198.24.240-34383-443-6,109149,41,433,Cash loans,M,90000,225000,17775,225000,Working,Single / not married,1
172.217.7.195-10.42.0.211-443-54494-6,109150,38,400,Cash loans,F,171000,679500,22050,679500,Working,Married,1
10.42.0.211-106.11.135.2-55573-443-6,109151,30,500,Cash loans,M,540000,1696981.5,93123,1620000,Commercial associate,Married,1
172.217.6.234-10.42.0.211-443-34750-6,109153,60,1550,Cash loans,F,202500,1293876,46606.5,1143000,Commercial associate,Married,0
10.42.0.211-10.42.0.1-57492-53-17,109154,30,1600,Cash loans,M,157500,338832,24786,292500,Commercial associate,Civil marriage,0
183.79.250.123-10.42.0.211-443-33990-6,109155,29,400,Cash loans,M,180000,539100,26064,450000,Pensioner,Married,0
172.217.9.227-10.42.0.211-443-48059-6,109156,22,1090,Cash loans,F,112500,545040,16654.5,450000,Working,Single / not married,0
10.42.0.42-95.213.11.133-43656-443-6,109157,29,400,Revolving loans,F,112500,720000,36000,720000,Working,Married,0
182.22.25.124-10.42.0.211-443-54096-6,109158,29,1090,Cash loans,F,243000,675000,26154,675000,Commercial associate,Civil marriage,0
10.42.0.151-67.129.144.33-59312-80-6,109159,41,1190,Cash loans,F,180000,533304,27922.5,405000,Working,Separated,0
157.240.2.20-10.42.0.211-443-59218-6,109160,57,1472,Cash loans,F,225000,414792,15502.5,315000,Commercial associate,Married,1
183.57.48.84-10.42.0.211-80-37801-6,109161,30,250,Cash loans,M,144000,500211,30730.5,463500,Pensioner,Single / not married,0
208.185.50.65-10.42.0.211-443-40195-6,109163,30,500,Cash loans,M,171000,528687,20061,436500,Pensioner,Married,0
10.42.0.42-66.198.24.224-41089-443-6,109164,51,1370,Cash loans,F,180000,239850,25195.5,225000,Commercial associate,Married,1
10.42.0.211-10.42.0.1-3043-53-17,109165,47,400,Cash loans,F,171000,900000,57649.5,900000,Working,Married,1
216.58.219.202-10.42.0.151-443-41006-6,109166,47,400,Revolving loans,M,225000,247500,12375,247500,Working,Married,1
172.217.11.46-10.42.0.151-443-49080-6,109170,48,800,Cash loans,F,157500,1635120,56965.5,1350000,Working,Married,0
10.42.0.211-23.21.51.186-56130-443-6,109171,27,1100,Cash loans,F,216000,571446,18432,477000,Commercial associate,Single / not married,1
172.217.9.225-10.42.0.211-443-51771-6,109172,28,400,Cash loans,F,180000,259794,30960,229500,Working,Married,0
206.126.112.141-10.42.0.42-443-49765-6,109173,31,1240,Cash loans,F,148500,755190,30078,675000,Working,Married,0
10.42.0.211-52.84.139.205-56516-443-6,109174,28,500,Cash loans,F,180000,345510,18873,247500,Commercial associate,Married,0
10.42.0.211-23.23.129.231-45964-443-6,109175,34,1140,Cash loans,F,135000,270000,26703,270000,Commercial associate,Married,0
10.42.0.211-10.42.0.1-36642-53-17,109176,31,400,Revolving loans,F,175500,202500,10125,202500,State servant,Married,0
10.42.0.211-64.71.142.125-46366-443-6,109177,27,400,Cash loans,F,90000,168102,16753.5,148500,Working,Married,1
175.100.207.231-10.42.0.151-443-45815-6,109178,32,400,Cash loans,M,135000,343800,12348,225000,Pensioner,Married,0
10.42.0.211-121.196.192.72-43221-9920-6,109180,26,400,Cash loans,F,90000,284400,22599,225000,Working,Separated,1
192.229.173.173-10.42.0.211-80-38566-6,109181,30,1437,Cash loans,F,135000,272520,21658.5,225000,Working,Widow,1
10.42.0.42-123.125.29.220-46737-80-6,109182,39,26885,Revolving loans,F,90000,202500,10125,202500,Working,Married,0
172.217.12.202-10.42.0.42-443-33999-6,109183,31,650,Cash loans,F,315000,755190,36459,675000,Working,Civil marriage,0
10.42.0.211-121.12.98.63-56541-80-6,109185,44,400,Cash loans,F,99000,343800,13090.5,225000,Working,Married,1
205.204.101.182-10.42.0.151-443-54143-6,109186,48,1150,Cash loans,M,157500,1065433.5,42385.5,913500,Commercial associate,Married,1
10.42.0.211-10.42.0.1-34557-53-17,109187,53,1190,Cash loans,M,90000,315000,14683.5,315000,Pensioner,Married,1
10.42.0.42-34.193.179.48-46554-443-6,109188,30,500,Cash loans,F,180000,592560,32274,450000,Working,Married,1
10.42.0.42-98.139.183.24-38648-443-6,109189,38,1030,Cash loans,F,225000,814041,26388,679500,Working,Single / not married,0
172.217.3.106-10.42.0.211-443-52174-6,109190,33,500,Revolving loans,F,121500,270000,13500,,Working,Single / not married,0
10.42.0.211-10.42.0.1-12568-53-17,109194,49,500,Cash loans,F,225000,1232793,46953,1134000,Working,Married,1
10.42.0.211-10.42.0.1-18554-53-17,109195,42,400,Revolving loans,M,315000,810000,40500,810000,Commercial associate,Married,1
172.217.10.138-10.42.0.151-443-48992-6,109197,35,400,Cash loans,M,90000,1379979,43461,1129500,Pensioner,Married,0
202.77.129.150-10.42.0.211-80-48433-6,109198,41,2580,Cash loans,F,180000,135000,14323.5,135000,Commercial associate,Civil marriage,0
172.217.11.5-10.42.0.42-443-49075-6,109199,43,400,Cash loans,F,132750,250272,14494.5,198000,Pensioner,Married,0
203.205.158.60-10.42.0.151-80-39769-6,109200,30,1785,Cash loans,F,121500,381528,21433.5,315000,Working,Civil marriage,1
172.217.12.163-10.42.0.151-443-54860-6,109201,30,400,Cash loans,F,90000,512145,26280,427500,Working,Married,0
10.42.0.42-52.7.174.120-51521-443-6,109202,30,1640,Cash loans,M,126000,253737,27454.5,229500,Commercial associate,Married,0
198.11.136.24-10.42.0.211-443-52698-6,109203,30,400,Cash loans,F,112500,270126,16452,193500,Working,Married,1
10.42.0.211-10.42.0.1-58615-53-17,109204,38,1090,Cash loans,F,135000,239850,23364,225000,State servant,Married,0
180.163.255.159-10.42.0.42-80-57324-6,109205,27,400,Cash loans,M,427500,1255680,45234,1125000,Commercial associate,Single / not married,1
10.42.0.211-119.146.74.34-46685-80-6,109207,32,500,Cash loans,M,153000,604152,27994.5,540000,Commercial associate,Civil marriage,0
151.101.21.140-10.42.0.211-443-60369-6,109208,38,1000,Cash loans,M,135000,284400,18306,225000,Commercial associate,Civil marriage,1
180.76.145.199-10.42.0.211-30310-35020-6,109209,35,400,Cash loans,F,180000,167895,19921.5,157500,Working,Married,0
219.142.78.162-10.42.0.211-80-52976-6,109211,31,400,Cash loans,F,450000,974794.5,33448.5,841500,Pensioner,Married,0
10.42.0.211-42.56.76.21-35881-80-6,109212,37,500,Cash loans,F,270000,1484181,40815,1296000,Working,Civil marriage,0
10.42.0.211-103.7.30.118-33466-80-6,109213,51,400,Cash loans,F,157500,545040,39789,450000,Working,Civil marriage,1
180.149.153.68-10.42.0.211-80-57828-6,109214,45,400,Cash loans,F,90000,850500,33858,850500,Working,Married,0
172.217.11.5-10.42.0.42-443-49656-6,109215,34,500,Revolving loans,M,225000,180000,9000,180000,Working,Married,1
10.42.0.211-114.134.80.163-57176-443-6,109216,29,1190,Revolving loans,M,180000,135000,6750,135000,Commercial associate,Civil marriage,0
172.217.12.174-10.42.0.211-443-40692-6,109217,57,400,Cash loans,F,121500,540000,23008.5,540000,Working,Married,1
10.42.0.211-10.42.0.1-51143-53-17,109218,33,400,Cash loans,F,180000,585000,28273.5,585000,Commercial associate,Civil marriage,0
10.42.0.211-104.192.110.245-37610-443-6,109219,48,400,Revolving loans,F,112500,180000,9000,180000,Working,Single / not married,0
203.205.158.60-10.42.0.151-80-39622-6,109220,32,400,Cash loans,F,49500,225000,10944,225000,Working,Married,1
10.42.0.1-10.42.0.42-53-34626-17,109221,30,2570,Cash loans,F,135000,426384,46048.5,405000,Working,Civil marriage,0
10.42.0.151-104.244.42.193-36979-443-6,109222,33,1388,Cash loans,F,202500,970380,28503,810000,Working,Single / not married,0
10.42.0.211-10.42.0.1-1853-53-17,109223,46,500,Cash loans,M,225000,526491,32337,454500,Working,Married,1
10.42.0.151-121.29.54.142-59448-80-6,109224,27,400,Cash loans,F,247500,1354500,35860.5,1354500,Pensioner,Married,0
10.42.0.151-10.42.0.1-11015-53-17,109225,55,800,Cash loans,M,180000,436032,21339,360000,State servant,Separated,1
10.42.0.211-10.42.0.1-57394-53-17,109226,38,500,Revolving loans,F,225000,675000,33750,675000,Working,Married,1
182.22.24.124-10.42.0.211-443-45684-6,109227,26,500,Cash loans,F,140022,239400,6714,180000,Commercial associate,Single / not married,0
172.217.10.74-10.42.0.211-443-43398-6,109228,36,640,Cash loans,F,180000,254700,27153,225000,Commercial associate,Married,1
10.42.0.211-23.9.107.127-40629-443-6,109229,34,400,Cash loans,F,112500,76410,7686,67500,Working,Married,1
10.42.0.151-14.17.42.57-33865-80-6,109230,38,400,Cash loans,F,112500,770913,24997.5,643500,Working,Single / not married,1
10.42.0.211-52.84.40.90-55969-80-6,109231,31,500,Cash loans,F,225000,755190,32125.5,675000,Working,Widow,0
172.217.6.195-10.42.0.151-443-45204-6,109232,40,500,Cash loans,F,121500,247500,9684,247500,State servant,Single / not married,1
131.253.61.66-10.42.0.151-443-55325-6,109233,32,500,Cash loans,F,202500,1305000,38286,1305000,Commercial associate,Married,0
172.217.12.174-10.42.0.211-443-57190-6,109234,35,400,Cash loans,M,112500,931500,39465,931500,Pensioner,Married,0
10.42.0.211-64.71.142.124-46970-443-6,109235,29,400,Cash loans,F,180000,521280,25209,450000,Working,Married,0
